latitude,longitude,CO2_1000_hPa,CO2_500_hPa,CO2_300_hPa,CO2_10_hPa,CO2_1_hPa
50.0,35.0,0.00065835303,0.00065143954,0.0006504274,0.0006291679,0.0006280165
50.0,40.0,0.00065618684,0.0006511062,0.0006514443,0.0006290735,0.00062800484
50.0,45.0,0.0006582898,0.0006510688,0.0006507164,0.0006291279,0.0006279438
50.0,50.0,0.00065518636,0.0006511639,0.0006504673,0.0006289978,0.00062790344
50.0,55.0,0.0006656772,0.00065073103,0.00065058074,0.00062898954,0.00062778563
50.0,60.0,0.00066648005,0.00065102783,0.00064516964,0.00062903133,0.0006277949
50.0,65.0,0.00066042284,0.00065168313,0.00064428936,0.00062902796,0.0006278203
50.0,70.0,0.0006618296,0.0006523797,0.0006516255,0.00062902924,0.0006278067
50.0,75.0,0.0006565187,0.00065236096,0.0006485418,0.0006289626,0.0006277598
50.0,80.0,0.0006637789,0.0006519458,0.0006469677,0.0006291092,0.0006277506
50.0,85.0,0.00066475285,0.0006515207,0.00064958783,0.00062906323,0.00062776846
50.0,90.0,0.0006573959,0.000651462,0.0006510429,0.000629043,0.0006277548
50.0,95.0,0.00066025543,0.0006519063,0.00065075106,0.0006289742,0.00062769
50.0,100.0,0.00066391006,0.000652785,0.00065304484,0.0006289733,0.00062770926
50.0,105.0,0.0006651327,0.0006521232,0.00065211096,0.00062892376,0.0006276293
50.0,110.0,0.00067480764,0.0006523818,0.00065271667,0.0006289999,0.000627564
50.0,115.0,0.0006636215,0.0006520683,0.00065150886,0.00062887935,0.0006275841
50.0,120.0,0.0006596975,0.00065161416,0.00065067795,0.00062888215,0.00062758604
50.0,125.0,0.0006583592,0.0006515839,0.00064706925,0.0006287059,0.0006275781
50.0,130.0,0.00065958494,0.0006517221,0.00065029284,0.00062747096,0.00062764203
50.0,135.0,0.000661404,0.0006557545,0.0006510255,0.0006273712,0.0006276573
50.0,140.0,0.00065960037,0.0006550844,0.00065256405,0.0006274421,0.0006277266
50.0,145.0,0.000656382,0.00065456267,0.00065443554,0.0006278276,0.0006276999
50.0,150.0,0.0006568492,0.0006532351,0.00065331155,0.0006277039,0.0006276922
50.0,155.0,0.0006585925,0.00065447233,0.00065371103,0.0006277338,0.0006276738
50.0,160.0,0.000658326,0.0006562421,0.0006528309,0.0006288209,0.00062766526
50.0,165.0,0.0006600374,0.0006547943,0.00065568974,0.0006291297,0.0006276679
50.0,170.0,0.00065945555,0.00065383397,0.00065642653,0.0006289225,0.00062776817
50.0,175.0,0.00065502856,0.0006545049,0.0006526493,0.0006289519,0.00062779424
50.0,180.0,0.0006552546,0.00065337046,0.00064634345,0.00062863034,0.00062777917
45.0,-175.0,0.0006549197,0.00065423665,0.0006415938,0.0006279467,0.000627733
45.0,-170.0,0.0006519789,0.00065620197,0.0006523154,0.0006279315,0.00062768714
45.0,-165.0,0.00065223506,0.0006519362,0.00065257296,0.0006276242,0.0006275991
45.0,-160.0,0.00065411674,0.0006521249,0.0006537734,0.0006283289,0.00062754314
45.0,-155.0,0.00065398286,0.0006507796,0.0006530923,0.0006293465,0.00062754954
45.0,-150.0,0.0006533422,0.00065137295,0.00065159996,0.0006294848,0.00062756875
45.0,-145.0,0.0006540793,0.0006523793,0.00065167004,0.00062934624,0.000627505
45.0,-140.0,0.0006544655,0.0006545437,0.00065238884,0.000629307,0.00062754814
45.0,-135.0,0.0006532337,0.0006528948,0.00064989063,0.00062915456,0.00062766
45.0,-130.0,0.00065201527,0.0006520671,0.00065096555,0.0006291383,0.00062761304
45.0,-125.0,0.00065235957,0.0006523826,0.00065202574,0.0006286546,0.0006276639
45.0,-120.0,0.00065019215,0.0006531291,0.00065143476,0.0006280225,0.000627752
45.0,-115.0,0.0006507611,0.0006518732,0.0006519864,0.0006291146,0.0006278136
45.0,-110.0,0.0006531933,0.0006511581,0.0006508053,0.00062920654,0.00062786526
45.0,-105.0,0.0006541186,0.0006526264,0.00065017166,0.0006292411,0.0006278679
45.0,-100.0,0.00065498246,0.000653739,0.00064142526,0.0006292583,0.00062793295
45.0,-95.0,0.00065668364,0.00065180444,0.0006436069,0.0006291227,0.0006278599
45.0,-90.0,0.0006565484,0.000652157,0.00064510835,0.0006292145,0.0006278645
45.0,-85.0,0.0006562801,0.000652718,0.0006479243,0.0006286214,0.00062791596
45.0,-80.0,0.0006564816,0.0006535805,0.0006472969,0.0006285216,0.0006280065
45.0,-75.0,0.0006641725,0.0006521408,0.0006540426,0.0006290097,0.0006280179
45.0,-70.0,0.0006590638,0.00065212895,0.0006534305,0.00062911917,0.0006279994
45.0,-65.0,0.00065309723,0.00064970885,0.00064617116,0.00062912656,0.0006279394
45.0,-60.0,0.00065227255,0.00065174047,0.0006448437,0.0006292521,0.0006279384
45.0,-55.0,0.00065012224,0.0006515082,0.00064655463,0.0006292024,0.0006279603
45.0,-50.0,0.00065034593,0.0006505599,0.0006523695,0.0006291009,0.0006279933
45.0,-45.0,0.0006508507,0.00065076834,0.00065051747,0.00062912353,0.00062800606
45.0,-40.0,0.0006500795,0.0006495777,0.0006496544,0.00062918285,0.0006280278
45.0,-35.0,0.00065150077,0.00065095664,0.00065034104,0.0006293356,0.0006280367
45.0,-30.0,0.0006525421,0.00065164594,0.0006505723,0.0006292713,0.000628006
45.0,-25.0,0.0006531615,0.0006520034,0.00065034913,0.00062927976,0.0006279887
45.0,-20.0,0.0006526713,0.0006514095,0.00065060076,0.0006293201,0.0006279808
45.0,-15.0,0.00065285864,0.0006515446,0.00064889214,0.0006292544,0.00062797946
45.0,-10.0,0.0006523864,0.00065151183,0.0006468177,0.0006295692,0.0006280086
45.0,-5.0,0.00065344037,0.00065163575,0.0006492903,0.00062946236,0.0006280175
45.0,0.0,0.0006596663,0.00065182993,0.00064952,0.00062956207,0.00062800857
45.0,5.0,0.0006638907,0.00065227144,0.0006505907,0.0006294538,0.00062799413
45.0,10.0,0.0006628606,0.0006521827,0.0006520598,0.0006293607,0.00062798226
45.0,15.0,0.0006675367,0.0006517229,0.00065192406,0.0006293121,0.00062797905
45.0,20.0,0.00065839966,0.0006514788,0.0006512849,0.0006293575,0.0006280134
45.0,25.0,0.0006606111,0.00065189414,0.0006518851,0.0006292215,0.00062799564
45.0,30.0,0.0006530739,0.0006514378,0.0006519033,0.0006292076,0.00062804023
45.0,35.0,0.0006623061,0.0006520538,0.0006496464,0.0006292279,0.00062799064
45.0,40.0,0.00065680995,0.0006515612,0.0006501765,0.00062930054,0.00062798016
45.0,45.0,0.0006626705,0.0006521232,0.0006528309,0.0006293386,0.0006279483
45.0,50.0,0.00065641175,0.0006519643,0.00065219507,0.0006293075,0.00062787643
45.0,55.0,0.0006564034,0.0006517194,0.0006505934,0.00062932813,0.0006278155
45.0,60.0,0.0006582707,0.00065177697,0.00065007556,0.00062956166,0.00062792463
45.0,65.0,0.0006573443,0.0006519337,0.00065055816,0.0006292922,0.0006278542
45.0,70.0,0.0006582775,0.0006526244,0.0006507637,0.000629259,0.0006277668
45.0,75.0,0.00066616404,0.0006519128,0.00065015245,0.0006290983,0.00062770414
45.0,80.0,0.0006543445,0.00065138936,0.000651066,0.0006290975,0.00062780373
45.0,85.0,0.0006638449,0.0006517907,0.0006495036,0.00062913867,0.0006278312
45.0,90.0,0.00065701833,0.0006528742,0.00065070175,0.00062935636,0.00062773377
45.0,95.0,0.0006540077,0.00065176835,0.00065102975,0.000629276,0.00062770565
45.0,100.0,0.0006549552,0.00065264053,0.0006508701,0.0006293642,0.0006276895
45.0,105.0,0.0006552289,0.00065195846,0.00065333856,0.0006294093,0.00062770874
45.0,110.0,0.0006552352,0.00065207994,0.0006519373,0.00062931277,0.0006276206
45.0,115.0,0.00065404334,0.00065218983,0.0006521087,0.0006288845,0.0006275607
45.0,120.0,0.0006577487,0.0006521282,0.0006512636,0.00062747864,0.0006275658
45.0,125.0,0.00066800497,0.0006514523,0.00064872904,0.00062754814,0.0006275125
45.0,130.0,0.00066800683,0.0006549453,0.0006497397,0.0006290488,0.0006275431
45.0,135.0,0.00065954216,0.0006566006,0.000642577,0.0006293872,0.00062754686
45.0,140.0,0.00065709645,0.0006547062,0.0006524384,0.00062937295,0.0006276533
45.0,145.0,0.00065438106,0.0006545211,0.0006478087,0.0006296169,0.00062774593
45.0,150.0,0.0006552691,0.0006539044,0.00065556716,0.00062962435,0.00062776223
45.0,155.0,0.00065660843,0.000653909,0.0006531965,0.00062947284,0.0006278007
45.0,160.0,0.000657186,0.000653773,0.00065204484,0.00062927086,0.00062786945
45.0,165.0,0.0006575812,0.0006559054,0.00065309857,0.0006288707,0.00062777434
45.0,170.0,0.00065727276,0.0006544989,0.0006532881,0.00062863156,0.0006277594
45.0,175.0,0.00065621454,0.0006542309,0.00065093086,0.0006280573,0.00062778825
45.0,180.0,0.0006569266,0.0006541507,0.0006476344,0.00062818837,0.0006277228
40.0,-175.0,0.0006554734,0.0006533774,0.0006499217,0.00062908715,0.00062765
40.0,-170.0,0.000651523,0.0006518928,0.0006537713,0.0006290712,0.0006275744
40.0,-165.0,0.00065214833,0.0006517124,0.000654086,0.0006292908,0.0006275852
40.0,-160.0,0.0006534553,0.00065036834,0.00065196067,0.00062954705,0.000627516
40.0,-155.0,0.0006537611,0.0006499125,0.00065587973,0.0006294955,0.0006275366
40.0,-150.0,0.0006541522,0.00065174804,0.0006557923,0.00062956987,0.00062768953
40.0,-145.0,0.00065390754,0.00065062364,0.00065395114,0.000629586,0.0006277752
40.0,-140.0,0.0006521404,0.0006515733,0.0006532381,0.00062950474,0.00062773825
40.0,-135.0,0.0006524477,0.000652447,0.00065125234,0.0006293722,0.000627704
40.0,-130.0,0.00065298245,0.0006519383,0.0006520202,0.0006292869,0.00062775705
40.0,-125.0,0.00065146835,0.0006517155,0.00065051124,0.00062919816,0.00062776
40.0,-120.0,0.00065244373,0.0006524407,0.0006502051,0.0006291117,0.00062779326
40.0,-115.0,0.00065340946,0.0006530263,0.0006508748,0.0006291531,0.00062782987
40.0,-110.0,0.00065340794,0.00065285794,0.0006513053,0.0006292318,0.0006278551
40.0,-105.0,0.000659891,0.0006526634,0.0006514989,0.0006292768,0.00062787527
40.0,-100.0,0.000653951,0.0006523632,0.00065065833,0.00062930764,0.0006278882
40.0,-95.0,0.00065491203,0.0006523036,0.00065071834,0.00062922057,0.0006279054
40.0,-90.0,0.0006538648,0.00065229397,0.00065120525,0.0006291736,0.00062789023
40.0,-85.0,0.00065409334,0.0006528445,0.0006477099,0.0006292032,0.0006278537
40.0,-80.0,0.0006529671,0.00065695815,0.00064913585,0.00062894303,0.0006278821
40.0,-75.0,0.00066491443,0.00065145217,0.00065200723,0.0006288885,0.00062795903
40.0,-70.0,0.0006584588,0.0006517866,0.0006534383,0.00062895694,0.0006279041
40.0,-65.0,0.00065358245,0.00065033825,0.00065171823,0.00062906777,0.00062793144
40.0,-60.0,0.0006524566,0.00065115275,0.0006477095,0.0006291899,0.0006279824
40.0,-55.0,0.0006518879,0.0006517718,0.0006486998,0.0006292825,0.00062803074
40.0,-50.0,0.0006515664,0.0006507959,0.00064887654,0.0006293027,0.0006280468
40.0,-45.0,0.0006506074,0.00064795266,0.00065054616,0.0006293998,0.0006280276
40.0,-40.0,0.0006513307,0.0006486428,0.00064970244,0.0006291432,0.0006279998
40.0,-35.0,0.00064963475,0.0006529606,0.0006501165,0.0006291872,0.0006280083
40.0,-30.0,0.00065159606,0.0006524708,0.0006501708,0.00062927924,0.0006280136
40.0,-25.0,0.00065212534,0.000652178,0.00065106136,0.0006292474,0.0006280226
40.0,-20.0,0.0006524731,0.0006520637,0.0006520618,0.0006291469,0.00062801485
40.0,-15.0,0.00065231795,0.0006515972,0.0006508572,0.0006291461,0.0006279914
40.0,-10.0,0.000652224,0.00065169827,0.0006494166,0.00062911015,0.00062798726
40.0,-5.0,0.00065633474,0.00065120443,0.0006501075,0.000629039,0.00062798767
40.0,0.0,0.00069163344,0.0006519252,0.0006504282,0.0006288856,0.00062800205
40.0,5.0,0.00065675325,0.00065192004,0.00065102085,0.00062873395,0.0006280005
40.0,10.0,0.0006527248,0.00065217214,0.00064991234,0.0006287069,0.0006279982
40.0,15.0,0.00065186486,0.0006513256,0.0006518547,0.00062871486,0.00062803825
40.0,20.0,0.00067110127,0.0006518009,0.0006520175,0.00062873226,0.00062803936
40.0,25.0,0.00065599807,0.0006514778,0.0006510779,0.0006286885,0.00062803604
40.0,30.0,0.00068067265,0.0006513338,0.00065150065,0.00062872435,0.0006279998
40.0,35.0,0.000657144,0.00065213535,0.0006472679,0.00062876404,0.0006279944
40.0,40.0,0.0006582142,0.00065229257,0.00064820505,0.0006287622,0.00062794576
40.0,45.0,0.0006580241,0.0006521548,0.00065217784,0.0006288037,0.0006279204
40.0,50.0,0.0006567455,0.00065339176,0.00065320224,0.000629066,0.0006279582
40.0,55.0,0.0006551456,0.0006520581,0.00065167114,0.00062910875,0.0006279852
40.0,60.0,0.0006565097,0.0006523189,0.00065411977,0.00062903436,0.0006280371
40.0,65.0,0.00065652485,0.0006512285,0.0006519308,0.0006290883,0.0006279992
40.0,70.0,0.00066962466,0.0006510336,0.0006512456,0.0006293202,0.00062799425
40.0,75.0,0.0006540536,0.0006514683,0.0006502627,0.00062943285,0.0006279624
40.0,80.0,0.00065884675,0.00065167464,0.0006510143,0.0006294055,0.00062794104
40.0,85.0,0.00065539987,0.000651615,0.0006523363,0.00062942225,0.0006279334
40.0,90.0,0.0006554794,0.00065220275,0.00065050385,0.0006293737,0.0006278978
40.0,95.0,0.0006550574,0.00065205526,0.00065054296,0.00062929787,0.0006278667
40.0,100.0,0.0006571909,0.0006519652,0.0006514667,0.0006292473,0.0006277291
40.0,105.0,0.0006610982,0.0006541034,0.00065080856,0.00062927615,0.0006277718
40.0,110.0,0.0006625794,0.0006523138,0.00065250596,0.00062931306,0.00062790164
40.0,115.0,0.0006574154,0.0006521261,0.00065229577,0.0006295163,0.0006278234
40.0,120.0,0.0006705727,0.00065216614,0.0006530596,0.00062965206,0.0006277021
40.0,125.0,0.00066505186,0.00065104786,0.0006520209,0.00062967266,0.0006276468
40.0,130.0,0.0006649146,0.0006547044,0.00064695283,0.0006295643,0.00062768563
40.0,135.0,0.0006587163,0.00065770035,0.0006422072,0.00062963046,0.0006277465
40.0,140.0,0.00065641507,0.0006553012,0.0006453014,0.00062937796,0.0006279435
40.0,145.0,0.0006547646,0.00065275637,0.00065277086,0.00062923477,0.00062810775
40.0,150.0,0.0006527101,0.00065217225,0.00065187394,0.0006291916,0.00062812
40.0,155.0,0.00065473124,0.00065280666,0.00065333315,0.0006292672,0.00062798074
40.0,160.0,0.0006557551,0.00065452233,0.0006530351,0.00062923104,0.00062779454
40.0,165.0,0.0006558225,0.0006558376,0.0006528814,0.0006291823,0.0006276539
40.0,170.0,0.00065572886,0.0006545106,0.0006598142,0.0006291501,0.0006277075
40.0,175.0,0.0006562923,0.00065436034,0.0006477271,0.00062918663,0.0006277089
40.0,180.0,0.00065631693,0.000653478,0.00064445526,0.0006291263,0.00062768185
35.0,-175.0,0.0006520051,0.00065140054,0.0006511908,0.00062984787,0.0006275778
35.0,-170.0,0.0006517877,0.0006513242,0.0006550696,0.00062942406,0.00062768295
35.0,-165.0,0.0006515563,0.00065129704,0.00065146293,0.0006293254,0.00062761345
35.0,-160.0,0.0006515739,0.0006518236,0.00065275317,0.0006292666,0.00062762655
35.0,-155.0,0.0006522295,0.00065187365,0.00065153453,0.0006293787,0.00062771456
35.0,-150.0,0.00065181823,0.00065133185,0.0006513991,0.0006295586,0.000627805
35.0,-145.0,0.0006524146,0.00065093534,0.0006513768,0.0006293584,0.0006279065
35.0,-140.0,0.0006524452,0.00065195886,0.0006509162,0.0006292661,0.00062782434
35.0,-135.0,0.0006524347,0.0006508349,0.0006507023,0.00062924105,0.0006277703
35.0,-130.0,0.00065311807,0.0006518683,0.00065027084,0.0006292805,0.00062781293
35.0,-125.0,0.00064921187,0.00065246347,0.00064839015,0.00062934804,0.0006278858
35.0,-120.0,0.00065724103,0.00064912863,0.00064904295,0.00062935875,0.0006279128
35.0,-115.0,0.0006537466,0.00064985285,0.0006493809,0.0006293518,0.00062789925
35.0,-110.0,0.00065234397,0.00065209874,0.00065033714,0.00062928034,0.00062789494
35.0,-105.0,0.0006585228,0.0006488182,0.0006480131,0.00062931003,0.0006279061
35.0,-100.0,0.00065442926,0.0006494944,0.00064816506,0.0006293296,0.00062792015
35.0,-95.0,0.0006516314,0.0006555444,0.0006482127,0.00062934164,0.0006279094
35.0,-90.0,0.0006603734,0.00065390836,0.0006481938,0.0006292695,0.0006278964
35.0,-85.0,0.0006443167,0.0006546194,0.0006495378,0.0006291838,0.0006278953
35.0,-80.0,0.0006550509,0.00065301516,0.0006470773,0.0006291491,0.00062790886
35.0,-75.0,0.0006569634,0.00064964034,0.00064771826,0.0006291952,0.00062790036
35.0,-70.0,0.0006526467,0.0006525097,0.00064794696,0.000629255,0.0006279858
35.0,-65.0,0.00065279973,0.0006490034,0.0006497119,0.0006292325,0.000628039
35.0,-60.0,0.0006528452,0.0006519154,0.0006513969,0.00062926504,0.000628036
35.0,-55.0,0.00065208395,0.0006514713,0.00064538926,0.00062930107,0.0006280461
35.0,-50.0,0.0006513365,0.00065037346,0.0006476916,0.00062930846,0.00062802894
35.0,-45.0,0.00065010274,0.0006469139,0.00064958085,0.0006292966,0.0006280441
35.0,-40.0,0.0006516389,0.0006474857,0.0006496172,0.0006293394,0.00062802545
35.0,-35.0,0.00065090443,0.0006516194,0.0006497283,0.0006293847,0.00062800664
35.0,-30.0,0.0006510958,0.0006513758,0.0006507113,0.0006294206,0.00062800845
35.0,-25.0,0.00065086095,0.0006515506,0.0006503237,0.0006295068,0.0006280216
35.0,-20.0,0.00065144943,0.0006520003,0.00065156457,0.00062942196,0.00062802853
35.0,-15.0,0.000651714,0.0006523451,0.00065265055,0.00062942447,0.00062800397
35.0,-10.0,0.0006521755,0.00065287383,0.0006501463,0.00062935654,0.0006280095
35.0,-5.0,0.0006649894,0.00065182114,0.00065392675,0.00062926725,0.0006280339
35.0,0.0,0.0006608621,0.0006519126,0.0006518042,0.0006292296,0.0006280341
35.0,5.0,0.00066486077,0.00065172714,0.00064960006,0.00062927447,0.0006280363
35.0,10.0,0.00067109073,0.0006510424,0.00065051205,0.0006292323,0.0006280548
35.0,15.0,0.0006515808,0.0006523783,0.0006523358,0.0006292107,0.00062805996
35.0,20.0,0.0006510517,0.0006511185,0.0006508818,0.0006292509,0.00062806095
35.0,25.0,0.0006628288,0.000651438,0.00065189746,0.000629339,0.0006280211
35.0,30.0,0.0006543881,0.0006517391,0.00064986455,0.0006293533,0.00062801456
35.0,35.0,0.0006544155,0.0006495175,0.0006465101,0.00062936445,0.00062801345
35.0,40.0,0.0006556627,0.00065159384,0.00064090325,0.0006292963,0.000628012
35.0,45.0,0.0006650423,0.0006503052,0.0006488763,0.00062928826,0.00062798825
35.0,50.0,0.0006671306,0.000651432,0.00065018993,0.0006291505,0.00062798837
35.0,55.0,0.00065632723,0.00065241184,0.00065271027,0.000629186,0.0006280562
35.0,60.0,0.00066288834,0.0006527695,0.0006523617,0.0006291856,0.0006280754
35.0,65.0,0.000670183,0.00065163063,0.0006504604,0.0006291704,0.0006280525
35.0,70.0,0.00065820036,0.0006505667,0.00064975326,0.0006291418,0.0006280842
35.0,75.0,0.00065574184,0.000650446,0.00064888655,0.00062915107,0.0006280735
35.0,80.0,0.00065728213,0.00065158645,0.00064916676,0.0006291895,0.0006280402
35.0,85.0,0.00065418234,0.0006516357,0.0006503792,0.00062917516,0.0006279802
35.0,90.0,0.0006563222,0.0006514333,0.00065076497,0.00062917365,0.0006279506
35.0,95.0,0.0006585756,0.00065091666,0.00064803794,0.0006291526,0.0006278918
35.0,100.0,0.00065786386,0.0006511653,0.0006507838,0.00062907446,0.00062788744
35.0,105.0,0.0006697864,0.0006522588,0.000651804,0.0006290889,0.00062796957
35.0,110.0,0.0006746088,0.00065239554,0.00065224245,0.00062913494,0.0006280138
35.0,115.0,0.00063267443,0.0006525284,0.0006517107,0.00062929135,0.0006279271
35.0,120.0,0.0006646538,0.0006523255,0.00065304484,0.000629327,0.0006278852
35.0,125.0,0.0006678356,0.00065159844,0.00065072207,0.0006293588,0.0006279405
35.0,130.0,0.0006668086,0.00065333414,0.00064636837,0.0006292832,0.0006279751
35.0,135.0,0.0006661588,0.0006528287,0.0006469954,0.0006291395,0.00062801066
35.0,140.0,0.00065582455,0.00065247796,0.0006527215,0.0006291548,0.000628019
35.0,145.0,0.0006549788,0.0006530746,0.0006485274,0.00062938756,0.0006280147
35.0,150.0,0.0006533085,0.00065251696,0.0006522972,0.00062961766,0.0006280053
35.0,155.0,0.00065344834,0.0006501678,0.0006526253,0.0006297699,0.00062795845
35.0,160.0,0.0006541839,0.00065076107,0.00065242074,0.00062991824,0.0006278713
35.0,165.0,0.00065536104,0.00065311685,0.0006522744,0.00063016004,0.0006278128
35.0,170.0,0.0006547588,0.0006551448,0.00065413915,0.00063028204,0.00062769075
35.0,175.0,0.0006553432,0.0006575748,0.0006546599,0.0006304689,0.0006276322
35.0,180.0,0.00065643963,0.000656342,0.0006514068,0.000630368,0.0006276202
30.0,-175.0,0.00065157714,0.0006517748,0.00065446907,0.0006308259,0.0006278714
30.0,-170.0,0.000652015,0.0006508236,0.00065235636,0.0006308668,0.00062789256
30.0,-165.0,0.0006518821,0.0006510988,0.0006530722,0.0006309672,0.00062778953
30.0,-160.0,0.00065219885,0.0006525884,0.0006522495,0.000629496,0.00062781526
30.0,-155.0,0.00065222225,0.00065266085,0.000651899,0.00062913797,0.0006278826
30.0,-150.0,0.000652415,0.00065237866,0.00065168855,0.0006292323,0.0006279288
30.0,-145.0,0.000652747,0.0006513216,0.00065235124,0.0006296851,0.0006279425
30.0,-140.0,0.00065279525,0.0006513979,0.00065108074,0.0006302317,0.000627945
30.0,-135.0,0.00065307907,0.00065138517,0.00065032736,0.0006305115,0.00062791543
30.0,-130.0,0.0006532372,0.00065094477,0.00064914953,0.00063056254,0.00062793645
30.0,-125.0,0.0006515017,0.00065144256,0.00065020507,0.0006306415,0.000627964
30.0,-120.0,0.00065062055,0.0006499841,0.00065116654,0.00063057314,0.0006279644
30.0,-115.0,0.0006519331,0.000648359,0.00065097463,0.00063027727,0.0006279711
30.0,-110.0,0.00065177644,0.00064867234,0.00065096526,0.00062995864,0.00062795536
30.0,-105.0,0.0006543927,0.0006549208,0.0006464849,0.0006295958,0.0006279687
30.0,-100.0,0.0006567649,0.0006540504,0.00064757763,0.00062951987,0.00062795525
30.0,-95.0,0.0006529446,0.00064777205,0.0006479509,0.0006294644,0.00062793697
30.0,-90.0,0.00065076834,0.00064716313,0.0006477628,0.00062943756,0.00062791654
30.0,-85.0,0.0006438435,0.00064670463,0.0006504605,0.00062945276,0.0006279
30.0,-80.0,0.00065614714,0.0006472743,0.0006514459,0.00062943366,0.000627966
30.0,-75.0,0.0006555378,0.00064849784,0.0006494072,0.00062944443,0.000628001
30.0,-70.0,0.0006543398,0.0006491124,0.0006505205,0.0006295032,0.00062803004
30.0,-65.0,0.00065255404,0.0006487975,0.00065220677,0.0006296063,0.00062801596
30.0,-60.0,0.0006532134,0.0006529737,0.0006513682,0.0006296343,0.0006280182
30.0,-55.0,0.00065272424,0.0006506616,0.00064929127,0.00062957586,0.00062803196
30.0,-50.0,0.00065162085,0.0006483755,0.0006490519,0.00062953396,0.00062804465
30.0,-45.0,0.00065103755,0.00064717437,0.0006490081,0.00062946376,0.0006280412
30.0,-40.0,0.00065174146,0.00064720324,0.0006497453,0.00062935083,0.000628031
30.0,-35.0,0.0006516692,0.0006486425,0.00064893294,0.0006293281,0.0006280443
30.0,-30.0,0.00065132487,0.00065109006,0.00065036886,0.0006293468,0.00062805903
30.0,-25.0,0.0006511634,0.00065054744,0.0006469464,0.0006293751,0.0006280584
30.0,-20.0,0.0006514595,0.00065186,0.00065139064,0.00062940316,0.0006280102
30.0,-15.0,0.0006519491,0.00065192825,0.00065018807,0.00062946713,0.0006280181
30.0,-10.0,0.0006505585,0.00065245177,0.000646694,0.0006295996,0.0006280304
30.0,-5.0,0.00065439806,0.0006538015,0.00065183407,0.00062969903,0.00062803406
30.0,0.0,0.00065316155,0.00065218005,0.00064930524,0.00063022587,0.0006280318
30.0,5.0,0.0006533221,0.00065169274,0.0006495651,0.00063056184,0.00062803563
30.0,10.0,0.00065233273,0.00065221236,0.0006498594,0.000630733,0.00062803394
30.0,15.0,0.0006518604,0.00065193104,0.00064995437,0.0006306154,0.0006280347
30.0,20.0,0.00065137306,0.0006507528,0.00065103336,0.0006307489,0.0006280182
30.0,25.0,0.0006525159,0.0006512477,0.00065130345,0.0006305763,0.000628046
30.0,30.0,0.00065331755,0.0006516437,0.0006505802,0.000629946,0.00062802515
30.0,35.0,0.00065255613,0.0006513802,0.0006503727,0.0006294398,0.00062799343
30.0,40.0,0.00065381365,0.0006513233,0.0006513703,0.0006292815,0.00062802946
30.0,45.0,0.0006552117,0.00065121875,0.0006509741,0.0006291619,0.00062806474
30.0,50.0,0.00065631705,0.0006513976,0.0006502416,0.0006292202,0.000628064
30.0,55.0,0.0006632654,0.00065024884,0.00065002637,0.00062926015,0.0006280508
30.0,60.0,0.0006579208,0.0006498823,0.0006499173,0.0006292763,0.00062807417
30.0,65.0,0.0006677147,0.00065073953,0.0006496073,0.0006293802,0.00062807614
30.0,70.0,0.0006870215,0.0006514932,0.00064870156,0.00062943785,0.0006280355
30.0,75.0,0.0006878827,0.00064983545,0.00064843055,0.0006296709,0.00062806654
30.0,80.0,0.0007290578,0.0006518404,0.0006478252,0.00062967767,0.0006280518
30.0,85.0,0.0006565397,0.0006549997,0.00064718165,0.0006297868,0.00062807597
30.0,90.0,0.00065949926,0.0006516858,0.0006522113,0.0006298474,0.0006280312
30.0,95.0,0.0006693166,0.00065409765,0.0006502558,0.0006298151,0.0006280227
30.0,100.0,0.00066484546,0.0006536541,0.00065120345,0.00063021295,0.00062806846
30.0,105.0,0.0006997026,0.0006534734,0.00065212994,0.0006303106,0.0006280174
30.0,110.0,0.0006433809,0.00065128587,0.0006532168,0.00062996696,0.0006280071
30.0,115.0,0.0006396554,0.00065287505,0.00065235153,0.00062959216,0.0006280016
30.0,120.0,0.0006723094,0.0006525077,0.0006521335,0.000629533,0.0006279692
30.0,125.0,0.00065836223,0.0006528393,0.0006504197,0.0006295033,0.00062793685
30.0,130.0,0.0006630679,0.0006525823,0.00064870797,0.0006297038,0.00062792754
30.0,135.0,0.0006596115,0.00065260933,0.0006472479,0.00062989304,0.0006279654
30.0,140.0,0.00065458857,0.0006508969,0.0006510479,0.0006303431,0.00062800205
30.0,145.0,0.0006541408,0.0006519861,0.0006486532,0.0006304483,0.00062800647
30.0,150.0,0.0006534833,0.00065006624,0.0006497265,0.00063074403,0.00062802044
30.0,155.0,0.0006534407,0.0006502552,0.00065031217,0.00063067995,0.0006280413
30.0,160.0,0.000653486,0.00065078284,0.00064989354,0.000630356,0.0006280441
30.0,165.0,0.000653883,0.00065152533,0.0006507334,0.00063034816,0.0006279784
30.0,170.0,0.00065230107,0.0006526016,0.0006518328,0.0006305166,0.0006279441
30.0,175.0,0.0006528716,0.0006539143,0.00065293466,0.000630664,0.0006279179
30.0,180.0,0.0006529936,0.0006537926,0.00065155304,0.00063077046,0.00062786834
25.0,-175.0,0.0006518945,0.0006523638,0.0006537252,0.00063075003,0.00062794855
25.0,-170.0,0.0006517676,0.00065218797,0.0006555224,0.0006307694,0.0006279136
25.0,-165.0,0.0006520886,0.00065197825,0.00065199897,0.0006308986,0.00062793284
25.0,-160.0,0.0006518901,0.0006512781,0.0006505894,0.000630555,0.00062794593
