altitude_km,temperature_k,pression_pa,pression_hpa,co2_ppm,pression_partielle_co2_pa,concentration_co2_molecules_m3
6.579999999999999716e+01,2.310975620740993293e+02,9.739187816172233170e+00,9.739187816172233114e-02,4.200000000000000000e+02,4.090458882792337436e-03,1.282015821336913920e+18
6.590000000000000568e+01,2.308232742259989436e+02,9.599084027802160080e+00,9.599084027802159969e-02,4.200000000000000000e+02,4.031615291676907131e-03,1.265074797485151488e+18
6.600000000000000000e+01,2.305489949190115055e+02,9.460836988822963534e+00,9.460836988822964033e-02,4.200000000000000000e+02,3.973551535305644075e-03,1.248338411724329728e+18
6.609999999999999432e+01,2.302747241527380311e+02,9.324424195753362454e+00,9.324424195753362732e-02,4.200000000000000000e+02,3.916258162216411896e-03,1.231804424324044288e+18
6.620000000000000284e+01,2.300004619267795931e+02,9.189823392376094802e+00,9.189823392376095246e-02,4.200000000000000000e+02,3.859725824797959580e-03,1.215470617528986112e+18
6.629999999999999716e+01,2.297262082407373498e+02,9.057012567300402495e+00,9.057012567300402883e-02,4.200000000000000000e+02,3.803945278266168770e-03,1.199334795368174080e+18
6.640000000000000568e+01,2.294519630942124024e+02,8.925969951545848602e+00,8.925969951545847936e-02,4.200000000000000000e+02,3.748907379649256150e-03,1.183394783465635072e+18
6.650000000000000000e+01,2.291777264868059092e+02,8.796674016147301600e+00,8.796674016147301711e-02,4.200000000000000000e+02,3.694603086781866278e-03,1.167648428852519424e+18
6.659999999999999432e+01,2.289034984181190850e+02,8.669103469780834459e+00,8.669103469780833904e-02,4.200000000000000000e+02,3.641023457307950364e-03,1.152093599780637056e+18
6.670000000000000284e+01,2.286292788877530882e+02,8.543237256410375124e+00,8.543237256410375624e-02,4.200000000000000000e+02,3.588159647692357266e-03,1.136728185537397888e+18
6.679999999999999716e+01,2.283550678953092188e+02,8.419054552955094195e+00,8.419054552955093640e-02,4.200000000000000000e+02,3.536002912241139294e-03,1.121550096262170880e+18
6.690000000000000568e+01,2.280808654403886919e+02,8.296534766977231357e+00,8.296534766977231579e-02,4.200000000000000000e+02,3.484544602130436666e-03,1.106557262764032256e+18
6.700000000000000000e+01,2.278066715225927794e+02,8.175657534390241565e+00,8.175657534390241843e-02,4.200000000000000000e+02,3.433776164443901133e-03,1.091747636340898688e+18
6.709999999999999432e+01,2.275324861415228668e+02,8.056402717187122420e+00,8.056402717187122198e-02,4.200000000000000000e+02,3.383689141218591129e-03,1.077119188600039936e+18
6.720000000000000284e+01,2.272583092967801974e+02,7.938750401188694461e+00,7.938750401188694739e-02,4.200000000000000000e+02,3.334275168499251270e-03,1.062669911279951232e+18
6.729999999999999716e+01,2.269841409879661569e+02,7.822680893811888581e+00,7.822680893811888303e-02,4.200000000000000000e+02,3.285525975400993125e-03,1.048397816073604864e+18
6.740000000000000568e+01,2.267099812146821591e+02,7.708174721857603551e+00,7.708174721857603828e-02,4.200000000000000000e+02,3.237433383180193368e-03,1.034300934453031936e+18
6.750000000000000000e+01,2.264358299765295897e+02,7.595212629318171871e+00,7.595212629318172370e-02,4.200000000000000000e+02,3.189989304313631865e-03,1.020377317495256704e+18
6.759999999999999432e+01,2.261616872731099193e+02,7.483775575204230535e+00,7.483775575204230923e-02,4.200000000000000000e+02,3.143185741585776457e-03,1.006625035709559424e+18
6.770000000000000284e+01,2.258875531040245050e+02,7.373844731390805762e+00,7.373844731390805096e-02,4.200000000000000000e+02,3.097014787184138116e-03,9.930421788660611840e+17
6.779999999999999716e+01,2.256134274688749031e+02,7.265401480482665875e+00,7.265401480482665264e-02,4.200000000000000000e+02,3.051468621802719446e-03,9.796268558256428800e+17
6.790000000000000568e+01,2.253393103672626410e+02,7.158427413698432495e+00,7.158427413698432995e-02,4.200000000000000000e+02,3.006539513753341431e-03,9.663771943711475200e+17
6.800000000000000000e+01,2.250652017987892179e+02,7.052904328773551335e+00,7.052904328773551557e-02,4.200000000000000000e+02,2.962219818084891373e-03,9.532913410398846720e+17
6.809999999999999432e+01,2.247911017630561901e+02,6.948814227882041727e+00,6.948814227882041394e-02,4.200000000000000000e+02,2.918501975710457302e-03,9.403674609574414080e+17
6.820000000000000284e+01,2.245170102596651702e+02,6.846139315576682982e+00,6.846139315576682538e-02,4.200000000000000000e+02,2.875378512542206642e-03,9.276037376727618560e+17
6.829999999999999716e+01,2.242429272882177145e+02,6.744861996747534505e+00,6.744861996747535116e-02,4.200000000000000000e+02,2.832842038633964429e-03,9.149983729944957440e+17
6.840000000000000568e+01,2.239688528483154926e+02,6.644964874598840332e+00,6.644964874598840998e-02,4.200000000000000000e+02,2.790885247331512803e-03,9.025495868286295040e+17
6.850000000000000000e+01,2.236947869395601458e+02,6.546430748643881081e+00,6.546430748643880526e-02,4.200000000000000000e+02,2.749500914430430022e-03,8.902556170173557760e+17
6.859999999999999432e+01,2.234207295615533440e+02,6.449242612717802636e+00,6.449242612717802359e-02,4.200000000000000000e+02,2.708681897341476841e-03,8.781147191791930880e+17
6.870000000000000284e+01,2.231466807138968420e+02,6.353383653008410015e+00,6.353383653008409793e-02,4.200000000000000000e+02,2.668421134263531964e-03,8.661251665503677440e+17
6.879999999999999716e+01,2.228726403961923381e+02,6.258837246104362428e+00,6.258837246104362317e-02,4.200000000000000000e+02,2.628711643363831982e-03,8.542852498273881600e+17
6.890000000000000568e+01,2.225986086080415589e+02,6.165586957061159445e+00,6.165586957061159473e-02,4.200000000000000000e+02,2.589546521965686680e-03,8.425932770108794880e+17
6.900000000000000000e+01,2.223245853490462878e+02,6.073616537484393341e+00,6.073616537484393535e-02,4.200000000000000000e+02,2.550918945743445038e-03,8.310475732506146560e+17
6.909999999999999432e+01,2.220505706188084218e+02,5.982909923630352012e+00,5.982909923630352206e-02,4.200000000000000000e+02,2.512822167924747517e-03,8.196464806917651200e+17
6.920000000000000284e+01,2.217765644169296593e+02,5.893451234523508830e+00,5.893451234523508497e-02,4.200000000000000000e+02,2.475249518499873357e-03,8.083883583223196160e+17
6.929999999999999716e+01,2.215025667430119540e+02,5.805224770091425235e+00,5.805224770091425152e-02,4.200000000000000000e+02,2.438194403438398439e-03,7.972715818217487360e+17
6.940000000000000568e+01,2.212285775966571464e+02,5.718215009316106823e+00,5.718215009316107017e-02,4.200000000000000000e+02,2.401650303912764711e-03,7.862945434108019200e+17
6.950000000000000000e+01,2.209545969774671335e+02,5.632406608402298787e+00,5.632406608402298898e-02,4.200000000000000000e+02,2.365610775528965461e-03,7.754556517025057280e+17
6.959999999999999432e+01,2.206806248850438692e+02,5.547784398962329888e+00,5.547784398962329888e-02,4.200000000000000000e+02,2.330069447564178144e-03,7.647533315543253760e+17
6.970000000000000284e+01,2.204066613189892792e+02,5.464333386217410826e+00,5.464333386217410521e-02,4.200000000000000000e+02,2.295020022211312263e-03,7.541860239214862080e+17
6.979999999999999716e+01,2.201327062789054025e+02,5.382038747215291963e+00,5.382038747215291824e-02,4.200000000000000000e+02,2.260456273830422410e-03,7.437521857114480640e+17
6.990000000000000568e+01,2.198587597643941081e+02,5.300885829064013954e+00,5.300885829064014287e-02,4.200000000000000000e+02,2.226372048206885865e-03,7.334502896395123200e+17
7.000000000000000000e+01,2.195848217750576055e+02,5.220860147181991096e+00,5.220860147181990984e-02,4.200000000000000000e+02,2.192761261816436255e-03,7.232788240855984640e+17
7.009999999999999432e+01,2.193108923104978203e+02,5.141947383563662655e+00,5.141947383563662960e-02,4.200000000000000000e+02,2.159617901096737985e-03,7.132362929521009920e+17
7.020000000000000284e+01,2.190369713703168770e+02,5.064133385061351689e+00,5.064133385061351383e-02,4.200000000000000000e+02,2.126936021725767730e-03,7.033212155229176320e+17
7.029999999999999716e+01,2.187630589541168433e+02,4.987404161682542636e+00,4.987404161682542497e-02,4.200000000000000000e+02,2.094709747906667741e-03,6.935321263235559680e+17
7.040000000000000568e+01,2.184891550614998721e+02,4.911745884902853909e+00,4.911745884902853770e-02,4.200000000000000000e+02,2.062933271659198476e-03,6.838675749823632640e+17
7.050000000000000000e+01,2.182152596920681162e+02,4.837144885994460353e+00,4.837144885994460602e-02,4.200000000000000000e+02,2.031600852117673023e-03,6.743261260928559360e+17
7.059999999999999432e+01,2.179413728454237287e+02,4.763587654369766611e+00,4.763587654369766389e-02,4.200000000000000000e+02,2.000706814835301762e-03,6.649063590771313920e+17
7.070000000000000284e+01,2.176674945211689760e+02,4.691060835940362495e+00,4.691060835940362439e-02,4.200000000000000000e+02,1.970245551094952034e-03,6.556068680503744000e+17
7.079999999999999716e+01,2.173936247189060111e+02,4.619551231490960141e+00,4.619551231490959947e-02,4.200000000000000000e+02,1.940211517226203119e-03,6.464262616864281600e+17
7.090000000000000568e+01,2.171197634382371291e+02,4.549045795068435538e+00,4.549045795068435566e-02,4.200000000000000000e+02,1.910599233928742717e-03,6.373631630844549120e+17
7.100000000000000000e+01,2.168459106787645680e+02,4.479531632385549855e+00,4.479531632385549966e-02,4.200000000000000000e+02,1.881403285601930802e-03,6.284162096366379520e+17
7.109999999999999432e+01,2.165720664400906799e+02,4.410995999239504251e+00,4.410995999239504528e-02,4.200000000000000000e+02,1.852618319680591564e-03,6.195840528969524480e+17
7.120000000000000284e+01,2.162982307218177311e+02,4.343426299945011060e+00,4.343426299945010727e-02,4.200000000000000000e+02,1.824239045976904427e-03,6.108653584509761280e+17
7.129999999999999716e+01,2.160244035235481306e+02,4.276810085781956872e+00,4.276810085781956872e-02,4.200000000000000000e+02,1.796260236028421678e-03,6.022588057867526400e+17
7.140000000000000568e+01,2.157505848448842016e+02,4.211135053457289779e+00,4.211135053457289862e-02,4.200000000000000000e+02,1.768676722452061558e-03,5.937630881666720000e+17
7.150000000000000000e+01,2.154767746854283530e+02,4.146389043581296008e+00,4.146389043581295841e-02,4.200000000000000000e+02,1.741483398304144274e-03,5.853769125003944960e+17
7.159999999999999432e+01,2.152029730447830502e+02,4.082560039157939968e+00,4.082560039157939746e-02,4.200000000000000000e+02,1.714675216446334737e-03,5.770989992187861760e+17
7.170000000000000284e+01,2.149291799225507305e+02,4.019636164089198438e+00,4.019636164089198521e-02,4.200000000000000000e+02,1.688247188917463195e-03,5.689280821488626560e+17
7.179999999999999716e+01,2.146553953183338024e+02,3.957605681693394661e+00,3.957605681693394939e-02,4.200000000000000000e+02,1.662194386311225715e-03,5.608629083897525120e+17
7.190000000000000568e+01,2.144582994512391565e+02,3.896467625729604478e+00,3.896467625729604228e-02,4.200000000000000000e+02,1.636516402806433793e-03,5.527060545044446080e+17
7.200000000000000000e+01,2.142627511873973845e+02,3.836221415746523977e+00,3.836221415746524088e-02,4.200000000000000000e+02,1.611212994613539853e-03,5.446568827467135360e+17
7.209999999999999432e+01,2.140672090070005993e+02,3.776854813623910179e+00,3.776854813623910234e-02,4.200000000000000000e+02,1.586279021722042035e-03,5.367179886093466880e+17
7.220000000000000284e+01,2.138716729097649250e+02,3.718355734411342262e+00,3.718355734411342428e-02,4.200000000000000000e+02,1.561709408452763683e-03,5.288879563221977600e+17
7.229999999999999716e+01,2.136761428954065423e+02,3.660712248794612655e+00,3.660712248794612683e-02,4.200000000000000000e+02,1.537499144493737185e-03,5.211653870715827840e+17
7.240000000000000568e+01,2.134806189636416036e+02,3.603912581225067857e+00,3.603912581225068162e-02,4.200000000000000000e+02,1.513643284114528408e-03,5.135488988117720960e+17
7.250000000000000000e+01,2.132851011141862614e+02,3.547945108069909814e+00,3.547945108069909537e-02,4.200000000000000000e+02,1.490136945389362042e-03,5.060371260784263040e+17
7.259999999999999432e+01,2.130895893467567248e+02,3.492798355783089281e+00,3.492798355783089531e-02,4.200000000000000000e+02,1.466975309428897355e-03,4.986287198039391360e+17
7.270000000000000284e+01,2.128940836610692031e+02,3.438460999096735637e+00,3.438460999096735332e-02,4.200000000000000000e+02,1.444153619620628781e-03,4.913223471346893440e+17
7.279999999999999716e+01,2.126985840568399055e+02,3.384921859232703056e+00,3.384921859232702807e-02,4.200000000000000000e+02,1.421667180877735255e-03,4.841166912501548800e+17
7.290000000000000568e+01,2.125030905337850982e+02,3.332169902134300976e+00,3.332169902134300699e-02,4.200000000000000000e+02,1.399511358896406285e-03,4.770104511839111040e+17
7.300000000000000000e+01,2.123076030916210470e+02,3.280194236717696832e+00,3.280194236717696998e-02,4.200000000000000000e+02,1.377681579421432450e-03,4.700023416464522240e+17
7.309999999999999432e+01,2.121121217300640183e+02,3.228984113143034129e+00,3.228984113143033852e-02,4.200000000000000000e+02,1.356173327520074226e-03,4.630910928498533120e+17
7.320000000000000284e+01,2.119166464488303632e+02,3.178528921104947003e+00,3.178528921104947086e-02,4.200000000000000000e+02,1.334982146864077722e-03,4.562754503342395520e+17
7.329999999999999716e+01,2.117211772476363194e+02,3.128818188142238998e+00,3.128818188142239165e-02,4.200000000000000000e+02,1.314103639019740177e-03,4.495541747960408320e+17
7.340000000000000568e+01,2.115257141261982667e+02,3.079841577966655919e+00,3.079841577966655961e-02,4.200000000000000000e+02,1.293533462745995307e-03,4.429260419180344320e+17
7.350000000000000000e+01,2.113302570842325849e+02,3.031588888810420546e+00,3.031588888810420393e-02,4.200000000000000000e+02,1.273267333300376466e-03,4.363898422011371520e+17
7.359999999999999432e+01,2.111348061214555685e+02,2.984050051792383140e+00,2.984050051792383126e-02,4.200000000000000000e+02,1.253301021752800800e-03,4.299443807979404800e+17
7.370000000000000284e+01,2.109393612375836824e+02,2.937215129302638505e+00,2.937215129302638353e-02,4.200000000000000000e+02,1.233630354307108058e-03,4.235884773479754880e+17
7.379999999999999716e+01,2.107439224323333065e+02,2.891074313405362695e+00,2.891074313405362847e-02,4.200000000000000000e+02,1.214251211630252127e-03,4.173209658146862080e+17
7.390000000000000568e+01,2.105484897054208204e+02,2.845617924259639331e+00,2.845617924259639248e-02,4.200000000000000000e+02,1.195159528189048380e-03,4.111406943240869120e+17
7.400000000000000000e+01,2.103530630565627462e+02,2.800836408558279977e+00,2.800836408558279866e-02,4.200000000000000000e+02,1.176351291594477473e-03,4.050465250051159680e+17
7.409999999999999432e+01,2.101576424854754919e+02,2.756720337984138069e+00,2.756720337984137903e-02,4.200000000000000000e+02,1.157822541953337867e-03,3.990373338316259840e+17
7.420000000000000284e+01,2.099622279918755225e+02,2.713260407684054520e+00,2.713260407684054548e-02,4.200000000000000000e+02,1.139569371227302803e-03,3.931120104660390400e+17
7.429999999999999716e+01,2.097668195754793885e+02,2.670447434760047312e+00,2.670447434760047159e-02,4.200000000000000000e+02,1.121587922599219739e-03,3.872694581046229760e+17
7.440000000000000568e+01,2.095714172360035263e+02,2.628272356777576757e+00,2.628272356777576826e-02,4.200000000000000000e+02,1.103874389846582231e-03,3.815085933243756160e+17
7.450000000000000000e+01,2.093760209731645148e+02,2.586726230290877560e+00,2.586726230290877643e-02,4.200000000000000000e+02,1.086425016722168376e-03,3.758283459315236480e+17
7.459999999999999432e+01,2.091806307866788757e+02,2.545800229384916236e+00,2.545800229384916069e-02,4.200000000000000000e+02,1.069236096341664782e-03,3.702276588115863680e+17
7.470000000000000284e+01,2.089852466762632162e+02,2.505485644234043185e+00,2.505485644234043199e-02,4.200000000000000000e+02,1.052303970578297946e-03,3.647054877810206720e+17
7.479999999999999716e+01,2.087898686416340581e+02,2.465773879676982361e+00,2.465773879676982222e-02,4.200000000000000000e+02,1.035625029464332537e-03,3.592608014404097920e+17
7.490000000000000568e+01,2.085944966825080655e+02,2.426656453808143432e+00,2.426656453808143446e-02,4.200000000000000000e+02,1.019195710599420102e-03,3.538925810291993600e+17
7.500000000000000000e+01,2.083991307986017887e+02,2.388124996584903847e+00,2.388124996584903986e-02,4.200000000000000000e+02,1.003012498565659634e-03,3.485998202819446400e+17
7.509999999999999432e+01,2.082037709896319200e+02,2.350171248450894979e+00,2.350171248450895131e-02,4.200000000000000000e+02,9.870719243493758597e-04,3.433815252860783360e+17
7.520000000000000284e+01,2.080084172553150665e+02,2.312787058974954402e+00,2.312787058974954263e-02,4.200000000000000000e+02,9.713705647694807939e-04,3.382367143411653760e+17
7.529999999999999716e+01,2.078130695953679492e+02,2.275964385505675924e+00,2.275964385505675758e-02,4.200000000000000000e+02,9.559050419123837775e-04,3.331644178196395520e+17
7.540000000000000568e+01,2.076177280095071751e+02,2.239695291841335312e+00,2.239695291841335353e-02,4.200000000000000000e+02,9.406720225733607513e-04,3.281636780290023680e+17
7.550000000000000000e+01,2.074223924974495787e+02,2.203971946915124214e+00,2.203971946915124144e-02,4.200000000000000000e+02,9.256682177043520920e-04,3.232335490754828800e+17
7.559999999999999432e+01,2.072270630589117388e+02,2.168786623495336130e+00,2.168786623495336241e-02,4.200000000000000000e+02,9.108903818680411232e-04,3.183730967291166080e+17
7.570000000000000284e+01,2.070317396936104615e+02,2.134131696900639863e+00,2.134131696900639849e-02,4.200000000000000000e+02,8.963353126982687028e-04,3.135813982902712320e+17
7.579999999999999716e+01,2.068364224012625527e+02,2.099999643729983934e+00,2.099999643729983864e-02,4.200000000000000000e+02,8.819998503665931779e-04,3.088575424575638400e+17
7.590000000000000568e+01,2.066411111815847050e+02,2.066383040607120414e+00,2.066383040607120553e-02,4.200000000000000000e+02,8.678808770549905011e-04,3.042006291971758080e+17
7.600000000000000000e+01,2.064458060342937813e+02,2.033274562939680674e+00,2.033274562939680827e-02,4.200000000000000000e+02,8.539753164346657781e-04,2.996097696135648640e+17
7.609999999999999432e+01,2.062505069591065592e+02,2.000666983692403811e+00,2.000666983692403825e-02,4.200000000000000000e+02,8.402801331508094954e-04,2.950840858215253760e+17
7.620000000000000284e+01,2.060552139557398448e+02,1.968553172174619892e+00,1.968553172174620017e-02,4.200000000000000000e+02,8.267923323133402787e-04,2.906227108196206080e+17
7.629999999999999716e+01,2.058599270239105294e+02,1.936926092841687819e+00,1.936926092841687735e-02,4.200000000000000000e+02,8.135089589935088489e-04,2.862247883649513920e+17
7.640000000000000568e+01,2.056646461633354193e+02,1.905778804110251246e+00,1.905778804110251287e-02,4.200000000000000000e+02,8.004270977263054946e-04,2.818894728492509440e+17
7.650000000000000000e+01,2.054693713737314340e+02,1.875104457187259710e+00,1.875104457187259585e-02,4.200000000000000000e+02,7.875438720186490535e-04,2.776159291763058560e+17
7.659999999999999432e+01,2.052741026548155219e+02,1.844896294912466761e+00,1.844896294912466705e-02,4.200000000000000000e+02,7.748564438632359703e-04,2.734033326406701120e+17
7.670000000000000284e+01,2.050788400063045174e+02,1.815147650614363339e+00,1.815147650614363367e-02,4.200000000000000000e+02,7.623620132580325197e-04,2.692508688076748480e+17
7.679999999999999716e+01,2.048835834279153971e+02,1.785851946979407634e+00,1.785851946979407495e-02,4.200000000000000000e+02,7.500578177313511029e-04,2.651577333947206720e+17
7.690000000000000568e+01,2.046883329193650809e+02,1.757002694934330478e+00,1.757002694934330436e-02,4.200000000000000000e+02,7.379411318724187884e-04,2.611231321538301760e+17
7.700000000000000000e+01,2.044930884803705737e+02,1.728593492541427468e+00,1.728593492541427579e-02,4.200000000000000000e+02,7.260092668673994972e-04,2.571462807554542720e+17
7.709999999999999432e+01,2.042978501106488523e+02,1.700618023906717680e+00,1.700618023906717846e-02,4.200000000000000000e+02,7.142595700408213696e-04,2.532264046735243840e+17
7.720000000000000284e+01,2.041026178099169215e+02,1.673070058100777802e+00,1.673070058100777774e-02,4.200000000000000000e+02,7.026894244023265896e-04,2.493627390717289600e+17
7.729999999999999716e+01,2.039073915778917865e+02,1.645943448092163974e+00,1.645943448092164127e-02,4.200000000000000000e+02,6.912962481987088622e-04,2.455545286910109120e+17
7.740000000000000568e+01,2.037121714142905091e+02,1.619232129693252809e+00,1.619232129693252975e-02,4.200000000000000000e+02,6.800774944711661212e-04,2.418010277382675840e+17
7.750000000000000000e+01,2.035169573188301229e+02,1.592930120518379677e+00,1.592930120518379691e-02,4.200000000000000000e+02,6.690306506177194591e-04,2.381014997762448640e+17
7.759999999999999432e+01,2.033217492912277180e+02,1.567031518954154379e+00,1.567031518954154282e-02,4.200000000000000000e+02,6.581532379607448304e-04,2.344552176146140800e+17
7.770000000000000284e+01,2.031265473312004133e+02,1.541530503141809616e+00,1.541530503141809623e-02,4.200000000000000000e+02,6.474428113195599549e-04,2.308614632022188800e+17
7.779999999999999716e+01,2.029313514384652990e+02,1.516421329971424425e+00,1.516421329971424405e-02,4.200000000000000000e+02,6.368969585879982265e-04,2.273195275204764480e+17
7.790000000000000568e+01,2.027361616127394655e+02,1.491698334087965705e+00,1.491698334087965781e-02,4.200000000000000000e+02,6.265133003169455570e-04,2.238287104779315520e+17
7.800000000000000000e+01,2.025409778537401166e+02,1.467355926908977537e+00,1.467355926908977572e-02,4.200000000000000000e+02,6.162894893017705497e-04,2.203883208059467840e+17
7.809999999999999432e+01,2.023458001611843713e+02,1.443388595653736450e+00,1.443388595653736367e-02,4.200000000000000000e+02,6.062232101745692898e-04,2.169976759555085440e+17
7.820000000000000284e+01,2.021506285347894334e+02,1.419790902383875952e+00,1.419790902383875897e-02,4.200000000000000000e+02,5.963121790012278949e-04,2.136561019951573120e+17
7.829999999999999716e+01,2.019554629742725069e+02,1.396557483055244520e+00,1.396557483055244596e-02,4.200000000000000000e+02,5.865541428832026470e-04,2.103629335100142400e+17
7.840000000000000568e+01,2.017603034793507959e+02,1.373683046580913336e+00,1.373683046580913281e-02,4.200000000000000000e+02,5.769468795639835518e-04,2.071175135018989760e+17
7.850000000000000000e+01,2.015651500497415043e+02,1.351162373905250957e+00,1.351162373905250881e-02,4.200000000000000000e+02,5.674881970402053310e-04,2.039191932905333760e+17
7.859999999999999432e+01,2.013700026851619498e+02,1.328990317088872164e+00,1.328990317088872206e-02,4.200000000000000000e+02,5.581759331773262665e-04,2.007673324158098240e+17
7.870000000000000284e+01,2.011748613853293364e+02,1.307161798404379960e+00,1.307161798404380022e-02,4.200000000000000000e+02,5.490079553298395521e-04,1.976612985411193920e+17
7.879999999999999716e+01,2.009797261499609817e+02,1.285671809442818780e+00,1.285671809442818711e-02,4.200000000000000000e+02,5.399821599659838673e-04,1.946004673577336320e+17
7.890000000000000568e+01,2.007845969787742035e+02,1.264515410230649062e+00,1.264515410230649013e-02,4.200000000000000000e+02,5.310964722968725083e-04,1.915842224902198400e+17
7.900000000000000000e+01,2.005894738714862910e+02,1.243687728357172340e+00,1.243687728357172409e-02,4.200000000000000000e+02,5.223488459100123459e-04,1.886119554028852480e+17
7.909999999999999432e+01,2.003943568278145904e+02,1.223183958112314729e+00,1.223183958112314743e-02,4.200000000000000000e+02,5.137372624071721676e-04,1.856830653072432960e+17
7.920000000000000284e+01,2.001992458474764760e+02,1.202999359634572940e+00,1.202999359634572898e-02,4.200000000000000000e+02,5.052597310465206095e-04,1.827969590704798080e+17
7.929999999999999716e+01,2.000041409301893225e+02,1.183129258069126832e+00,1.183129258069126784e-02,4.200000000000000000e+02,4.969142883890332414e-04,1.799530511249259840e+17
7.940000000000000568e+01,1.998090420756705043e+02,1.163569042735887127e+00,1.163569042735887113e-02,4.200000000000000000e+02,4.886989979490725293e-04,1.771507633785100160e+17
7.950000000000000000e+01,1.996139492836373961e+02,1.144314166307480285e+00,1.144314166307480209e-02,4.200000000000000000e+02,4.806119498491416521e-04,1.743895251261950080e+17
7.959999999999999432e+01,1.994188625538075144e+02,1.125360143996978035e+00,1.125360143996977959e-02,4.200000000000000000e+02,4.726512604787307462e-04,1.716687729623793280e+17
7.970000000000000284e+01,1.992237818858982337e+02,1.106702552755288282e+00,1.106702552755288275e-02,4.200000000000000000e+02,4.648150721572210493e-04,1.689879506942550720e+17
7.979999999999999716e+01,1.990287072796270422e+02,1.088337030478145451e+00,1.088337030478145513e-02,4.200000000000000000e+02,4.571015528008210284e-04,1.663465092561201600e+17
7.990000000000000568e+01,1.988336387347113998e+02,1.070259275222527728e+00,1.070259275222527721e-02,4.200000000000000000e+02,4.495088955934615810e-04,1.637439066246254400e+17
8.000000000000000000e+01,1.986385762508688231e+02,1.052465044432429719e+00,1.052465044432429782e-02,4.200000000000000000e+02,4.420353186616204390e-04,1.611796077349514240e+17
8.009999999999999432e+01,1.984435198278168286e+02,1.034950154173906123e+00,1.034950154173906040e-02,4.200000000000000000e+02,4.346790647530405388e-04,1.586530843979092480e+17
8.020000000000000284e+01,1.982484694652729047e+02,1.017710478379230565e+00,1.017710478379230642e-02,4.200000000000000000e+02,4.274384009192768179e-04,1.561638152179472000e+17
8.029999999999999716e+01,1.980534251629546247e+02,1.000741948100142276e+00,1.000741948100142276e-02,4.200000000000000000e+02,4.203116182020597284e-04,1.537112855120657280e+17
8.040000000000000568e+01,1.978583869205796191e+02,9.840405507700129561e-01,9.840405507700130186e-03,4.200000000000000000e+02,4.132970313234054279e-04,1.512949872296211200e+17
8.050000000000000000e+01,1.976633547378654043e+02,9.676023294748491432e-01,9.676023294748491849e-03,4.200000000000000000e+02,4.063929783794365978e-04,1.489144188730111360e+17
8.059999999999999432e+01,1.974683286145295824e+02,9.514233822330830925e-01,9.514233822330830578e-03,4.200000000000000000e+02,3.995978205378948622e-04,1.465690854192415040e+17
8.070000000000000284e+01,1.972733085502898120e+02,9.354998612839985350e-01,9.354998612839985142e-03,4.200000000000000000e+02,3.929099417392793747e-04,1.442584982423554880e+17
8.079999999999999716e+01,1.970782945448636667e+02,9.198279723846977118e-01,9.198279723846977327e-03,4.200000000000000000e+02,3.863277484015730304e-04,1.419821750367185920e+17
8.090000000000000568e+01,1.968832865979688620e+02,9.044039741155655010e-01,9.044039741155654455e-03,4.200000000000000000e+02,3.798496691285374919e-04,1.397396397411571360e+17
8.100000000000000000e+01,1.966882847093230566e+02,8.892241771940634365e-01,8.892241771940635059e-03,4.200000000000000000e+02,3.734741544215066105e-04,1.375304224639309120e+17
8.109999999999999432e+01,1.964932888786439094e+02,8.742849437968304160e-01,8.742849437968304438e-03,4.200000000000000000e+02,3.671996763946687556e-04,1.353540594085424160e+17
8.120000000000000284e+01,1.962982991056491642e+02,8.595826868899554274e-01,8.595826868899553858e-03,4.200000000000000000e+02,3.610247284937812408e-04,1.332100928003671040e+17
8.129999999999999716e+01,1.961033153900565651e+02,8.451138695673372503e-01,8.451138695673371740e-03,4.200000000000000000e+02,3.549478252182816087e-04,1.310980708140980800e+17
8.140000000000000568e+01,1.959083377315837708e+02,8.308750043970438703e-01,8.308750043970438565e-03,4.200000000000000000e+02,3.489675018467583716e-04,1.290175475019964480e+17
8.150000000000000000e+01,1.957133661299486107e+02,8.168626527756064348e-01,8.168626527756064556e-03,4.200000000000000000e+02,3.430823141657546966e-04,1.269680827229435840e+17
8.159999999999999432e+01,1.955184005848688571e+02,8.030734242901119702e-01,8.030734242901120534e-03,4.200000000000000000e+02,3.372908382018469792e-04,1.249492420722794880e+17
8.170000000000000284e+01,1.953234410960623109e+02,7.895039760880411261e-01,7.895039760880412025e-03,4.200000000000000000e+02,3.315916699569772686e-04,1.229605968124245120e+17
8.179999999999999716e+01,1.951284876632467160e+02,7.761510122547610191e-01,7.761510122547610191e-03,4.200000000000000000e+02,3.259834251469995951e-04,1.210017238042759200e+17
8.190000000000000568e+01,1.949335402861399871e+02,7.630112831985833566e-01,7.630112831985833184e-03,4.200000000000000000e+02,3.204647389434049599e-04,1.190722054393707840e+17
8.200000000000000000e+01,1.947385989644599249e+02,7.500815850432842602e-01,7.500815850432842290e-03,4.200000000000000000e+02,3.150342657181793454e-04,1.171716295728042880e+17
8.209999999999999432e+01,1.945436636979244156e+02,7.373587590280468174e-01,7.373587590280467757e-03,4.200000000000000000e+02,3.096906787917796185e-04,1.152995894569030240e+17
8.220000000000000284e+01,1.943487344862513453e+02,7.248396909146894718e-01,7.248396909146894752e-03,4.200000000000000000e+02,3.044326701841695414e-04,1.134556836756367840e+17
