altitude_geometrique_km,altitude_geopotentielle_km,temperature_k,temperature_c,pression_pa,pression_hpa
7.609999999999999432e+01,7.519974652044670904e+01,2.062505069591065592e+02,-6.689949304089341808e+01,2.000666983692403811e+00,2.000666983692403825e-02
7.620000000000000284e+01,7.529739302213006624e+01,2.060552139557398448e+02,-6.709478604426013248e+01,1.968553172174619892e+00,1.968553172174620017e-02
7.629999999999999716e+01,7.539503648804472391e+01,2.058599270239105294e+02,-6.729007297608944782e+01,1.936926092841687819e+00,1.936926092841687735e-02
7.640000000000000568e+01,7.549267691833227900e+01,2.056646461633354193e+02,-6.748535383666455800e+01,1.905778804110251246e+00,1.905778804110251287e-02
7.650000000000000000e+01,7.559031431313427163e+01,2.054693713737314340e+02,-6.768062862626854326e+01,1.875104457187259710e+00,1.875104457187259585e-02
7.659999999999999432e+01,7.568794867259222769e+01,2.052741026548155219e+02,-6.787589734518445539e+01,1.844896294912466761e+00,1.844896294912466705e-02
7.670000000000000284e+01,7.578557999684772994e+01,2.050788400063045174e+02,-6.807115999369545989e+01,1.815147650614363339e+00,1.815147650614363367e-02
7.679999999999999716e+01,7.588320828604229007e+01,2.048835834279153971e+02,-6.826641657208458014e+01,1.785851946979407634e+00,1.785851946979407495e-02
7.690000000000000568e+01,7.598083354031744818e+01,2.046883329193650809e+02,-6.846166708063489637e+01,1.757002694934330478e+00,1.757002694934330436e-02
7.700000000000000000e+01,7.607845575981470176e+01,2.044930884803705737e+02,-6.865691151962940353e+01,1.728593492541427468e+00,1.728593492541427579e-02
7.709999999999999432e+01,7.617607494467556251e+01,2.042978501106488523e+02,-6.885214988935112501e+01,1.700618023906717680e+00,1.700618023906717846e-02
7.720000000000000284e+01,7.627369109504152789e+01,2.041026178099169215e+02,-6.904738219008305578e+01,1.673070058100777802e+00,1.673070058100777774e-02
7.729999999999999716e+01,7.637130421105409539e+01,2.039073915778917865e+02,-6.924260842210819078e+01,1.645943448092163974e+00,1.645943448092164127e-02
7.740000000000000568e+01,7.646891429285473407e+01,2.037121714142905091e+02,-6.943782858570946814e+01,1.619232129693252809e+00,1.619232129693252975e-02
7.750000000000000000e+01,7.656652134058492720e+01,2.035169573188301229e+02,-6.963304268116985440e+01,1.592930120518379677e+00,1.592930120518379691e-02
7.759999999999999432e+01,7.666412535438612963e+01,2.033217492912277180e+02,-6.982825070877225926e+01,1.567031518954154379e+00,1.567031518954154282e-02
7.770000000000000284e+01,7.676172633439978199e+01,2.031265473312004133e+02,-7.002345266879956398e+01,1.541530503141809616e+00,1.541530503141809623e-02
7.779999999999999716e+01,7.685932428076733913e+01,2.029313514384652990e+02,-7.021864856153467827e+01,1.516421329971424425e+00,1.516421329971424405e-02
7.790000000000000568e+01,7.695691919363025590e+01,2.027361616127394655e+02,-7.041383838726051181e+01,1.491698334087965705e+00,1.491698334087965781e-02
7.800000000000000000e+01,7.705451107312993031e+01,2.025409778537401166e+02,-7.060902214625986062e+01,1.467355926908977537e+00,1.467355926908977572e-02
7.809999999999999432e+01,7.715209991940780299e+01,2.023458001611843713e+02,-7.080419983881560597e+01,1.443388595653736450e+00,1.443388595653736367e-02
7.820000000000000284e+01,7.724968573260527194e+01,2.021506285347894334e+02,-7.099937146521054387e+01,1.419790902383875952e+00,1.419790902383875897e-02
7.829999999999999716e+01,7.734726851286373517e+01,2.019554629742725069e+02,-7.119453702572747034e+01,1.396557483055244520e+00,1.396557483055244596e-02
7.840000000000000568e+01,7.744484826032459068e+01,2.017603034793507959e+02,-7.138969652064918137e+01,1.373683046580913336e+00,1.373683046580913281e-02
7.850000000000000000e+01,7.754242497512923649e+01,2.015651500497415043e+02,-7.158484995025847297e+01,1.351162373905250957e+00,1.351162373905250881e-02
7.859999999999999432e+01,7.763999865741901374e+01,2.013700026851619498e+02,-7.177999731483802748e+01,1.328990317088872164e+00,1.328990317088872206e-02
7.870000000000000284e+01,7.773756930733532045e+01,2.011748613853293364e+02,-7.197513861467064089e+01,1.307161798404379960e+00,1.307161798404380022e-02
7.879999999999999716e+01,7.783513692501949777e+01,2.009797261499609817e+02,-7.217027385003899553e+01,1.285671809442818780e+00,1.285671809442818711e-02
7.890000000000000568e+01,7.793270151061288686e+01,2.007845969787742035e+02,-7.236540302122577373e+01,1.264515410230649062e+00,1.264515410230649013e-02
7.900000000000000000e+01,7.803026306425684311e+01,2.005894738714862910e+02,-7.256052612851368622e+01,1.243687728357172340e+00,1.243687728357172409e-02
7.909999999999999432e+01,7.812782158609269345e+01,2.003943568278145904e+02,-7.275564317218538690e+01,1.223183958112314729e+00,1.223183958112314743e-02
7.920000000000000284e+01,7.822537707626175063e+01,2.001992458474764760e+02,-7.295075415252350126e+01,1.202999359634572940e+00,1.202999359634572898e-02
7.929999999999999716e+01,7.832292953490532739e+01,2.000041409301893225e+02,-7.314585906981065477e+01,1.183129258069126832e+00,1.183129258069126784e-02
7.940000000000000568e+01,7.842047896216473646e+01,1.998090420756705043e+02,-7.334095792432947292e+01,1.163569042735887127e+00,1.163569042735887113e-02
7.950000000000000000e+01,7.851802535818129058e+01,1.996139492836373961e+02,-7.353605071636258117e+01,1.144314166307480285e+00,1.144314166307480209e-02
7.959999999999999432e+01,7.861556872309623145e+01,1.994188625538075144e+02,-7.373113744619246290e+01,1.125360143996978035e+00,1.125360143996977959e-02
7.970000000000000284e+01,7.871310905705087180e+01,1.992237818858982337e+02,-7.392621811410174359e+01,1.106702552755288282e+00,1.106702552755288275e-02
7.979999999999999716e+01,7.881064636018646752e+01,1.990287072796270422e+02,-7.412129272037293504e+01,1.088337030478145451e+00,1.088337030478145513e-02
7.990000000000000568e+01,7.890818063264428872e+01,1.988336387347113998e+02,-7.431636126528857744e+01,1.070259275222527728e+00,1.070259275222527721e-02
8.000000000000000000e+01,7.900571187456557709e+01,1.986385762508688231e+02,-7.451142374913115418e+01,1.052465044432429719e+00,1.052465044432429782e-02
8.009999999999999432e+01,7.910324008609157431e+01,1.984435198278168286e+02,-7.470648017218314862e+01,1.034950154173906123e+00,1.034950154173906040e-02
8.020000000000000284e+01,7.920076526736353628e+01,1.982484694652729047e+02,-7.490153053472707256e+01,1.017710478379230565e+00,1.017710478379230642e-02
8.029999999999999716e+01,7.929828741852266205e+01,1.980534251629546247e+02,-7.509657483704535252e+01,1.000741948100142276e+00,1.000741948100142276e-02
8.040000000000000568e+01,7.939580653971017909e+01,1.978583869205796191e+02,-7.529161307942035819e+01,9.840405507700129561e-01,9.840405507700130186e-03
8.050000000000000000e+01,7.949332263106728647e+01,1.976633547378654043e+02,-7.548664526213457293e+01,9.676023294748491432e-01,9.676023294748491849e-03
8.059999999999999432e+01,7.959083569273519743e+01,1.974683286145295824e+02,-7.568167138547039485e+01,9.514233822330830925e-01,9.514233822330830578e-03
8.070000000000000284e+01,7.968834572485508261e+01,1.972733085502898120e+02,-7.587669144971016522e+01,9.354998612839985350e-01,9.354998612839985142e-03
8.079999999999999716e+01,7.978585272756815527e+01,1.970782945448636667e+02,-7.607170545513631055e+01,9.198279723846977118e-01,9.198279723846977327e-03
8.090000000000000568e+01,7.988335670101555763e+01,1.968832865979688620e+02,-7.626671340203111527e+01,9.044039741155655010e-01,9.044039741155654455e-03
8.100000000000000000e+01,7.998085764533846032e+01,1.966882847093230566e+02,-7.646171529067692063e+01,8.892241771940634365e-01,8.892241771940635059e-03
8.109999999999999432e+01,8.007835556067803395e+01,1.964932888786439094e+02,-7.665671112135606791e+01,8.742849437968304160e-01,8.742849437968304438e-03
8.120000000000000284e+01,8.017585044717539233e+01,1.962982991056491642e+02,-7.685170089435081309e+01,8.595826868899554274e-01,8.595826868899553858e-03
8.129999999999999716e+01,8.027334230497170608e+01,1.961033153900565651e+02,-7.704668460994341217e+01,8.451138695673372503e-01,8.451138695673371740e-03
8.140000000000000568e+01,8.037083113420810321e+01,1.959083377315837708e+02,-7.724166226841620642e+01,8.308750043970438703e-01,8.308750043970438565e-03
8.150000000000000000e+01,8.046831693502568328e+01,1.957133661299486107e+02,-7.743663387005136656e+01,8.168626527756064348e-01,8.168626527756064556e-03
8.159999999999999432e+01,8.056579970756556008e+01,1.955184005848688571e+02,-7.763159941513112017e+01,8.030734242901119702e-01,8.030734242901120534e-03
8.170000000000000284e+01,8.066327945196883320e+01,1.953234410960623109e+02,-7.782655890393766640e+01,7.895039760880411261e-01,7.895039760880412025e-03
8.179999999999999716e+01,8.076075616837663063e+01,1.951284876632467160e+02,-7.802151233675326125e+01,7.761510122547610191e-01,7.761510122547610191e-03
8.190000000000000568e+01,8.085822985692999509e+01,1.949335402861399871e+02,-7.821645971385999019e+01,7.630112831985833566e-01,7.630112831985833184e-03
8.200000000000000000e+01,8.095570051777002618e+01,1.947385989644599249e+02,-7.841140103554005236e+01,7.500815850432842602e-01,7.500815850432842290e-03
8.209999999999999432e+01,8.105316815103778083e+01,1.945436636979244156e+02,-7.860633630207556166e+01,7.373587590280468174e-01,7.373587590280467757e-03
8.220000000000000284e+01,8.115063275687431599e+01,1.943487344862513453e+02,-7.880126551374863197e+01,7.248396909146894718e-01,7.248396909146894752e-03
8.229999999999999716e+01,8.124809433542070281e+01,1.941538113291585717e+02,-7.899618867084140561e+01,7.125213104021448363e-01,7.125213104021448605e-03
8.240000000000000568e+01,8.134555288681795560e+01,1.939588942263640661e+02,-7.919110577363591119e+01,7.004005905480812366e-01,7.004005905480812505e-03
8.250000000000000000e+01,8.144300841120711709e+01,1.937639831775857431e+02,-7.938601682241423418e+01,6.884745471975777242e-01,6.884745471975777312e-03
8.259999999999999432e+01,8.154046090872921582e+01,1.935690781825415456e+02,-7.958092181745843163e+01,6.767402384188150322e-01,6.767402384188150530e-03
8.270000000000000284e+01,8.163791037952526608e+01,1.933741792409494451e+02,-7.977582075905053216e+01,6.651947639456519124e-01,6.651947639456519054e-03
8.279999999999999716e+01,8.173535682373626798e+01,1.931792863525274413e+02,-7.997071364747253597e+01,6.538352646270455537e-01,6.538352646270455433e-03
8.290000000000000568e+01,8.183280024150320742e+01,1.929843995169935624e+02,-8.016560048300641483e+01,6.426589218832249317e-01,6.426589218832249109e-03
8.300000000000000000e+01,8.193024063296709869e+01,1.927895187340657799e+02,-8.036048126593419738e+01,6.316629571685311584e-01,6.316629571685311757e-03
8.309999999999999432e+01,8.202767799826889927e+01,1.925946440034621787e+02,-8.055535599653779855e+01,6.208446314408786471e-01,6.208446314408786609e-03
8.320000000000000284e+01,8.212511233754960926e+01,1.923997753249007587e+02,-8.075022467509921853e+01,6.102012446377266253e-01,6.102012446377266287e-03
8.329999999999999716e+01,8.222254365095015771e+01,1.922049126980996618e+02,-8.094508730190031542e+01,5.997301351585181406e-01,5.997301351585181128e-03
8.340000000000000568e+01,8.231997193861151629e+01,1.920100561227769447e+02,-8.113994387722303259e+01,5.894286793534779800e-01,5.894286793534779870e-03
8.350000000000000000e+01,8.241739720067462827e+01,1.918152055986507207e+02,-8.133479440134925653e+01,5.792942910187405259e-01,5.792942910187405189e-03
8.359999999999999432e+01,8.251481943728042268e+01,1.916203611254391319e+02,-8.152963887456084535e+01,5.693244208977031873e-01,5.693244208977031942e-03
8.370000000000000284e+01,8.261223864856984278e+01,1.914255227028602917e+02,-8.172447729713968556e+01,5.595165561885349081e-01,5.595165561885349047e-03
8.379999999999999716e+01,8.270965483468377499e+01,1.912306903306324273e+02,-8.191930966936754999e+01,5.498682200578006718e-01,5.498682200578006857e-03
8.390000000000000568e+01,8.280706799576316257e+01,1.910358640084736521e+02,-8.211413599152632514e+01,5.403769711600823200e-01,5.403769711600823512e-03
8.400000000000000000e+01,8.290447813194889193e+01,1.908410437361021934e+02,-8.230895626389778386e+01,5.310404031635784783e-01,5.310404031635784609e-03
